% Gene Length Analysis - Grid Data
% Generated on: 24-Jun-2026 17:09:59
% Computation time: 0.2 minutes
% Success rate: 100.0%
% 
% Parameters:
% R_free range: 1 to 1000 (5 points)
% E_free range: 10000 to 90000 (5 points)
% L (TSS-to-PAS) range: 2500 to 200000 bp (10 points)
% After-PAS length: 5000 bp (fixed for all genes)
% Total grid points: 250
% 
% Base Parameters:
% L_a = 100, k_in = 0.0002, kEon = 1e-06, kEoff = 0.2
% k_e = 0.65, k_e2 = 0.3, kHon = 1, kHoff = 0.5
% kc = 0.13, EBindingNumber = 1
% 
% Data Format (columns):
% 1: R_free, 2: E_free, 3: L (TSS-to-PAS), 4: R_occupied, 5: E_occupied, 6: success_flag
% Note: Total gene length = L + 5000 bp (fixed after-PAS region)
% 
500.500000	10000.000000	75530.282606	122.236733	3.535766	1
500.500000	30000.000000	75530.282606	120.434722	9.780658	1
500.500000	50000.000000	75530.282606	119.565360	15.244677	1
500.500000	70000.000000	75530.282606	119.075112	20.111504	1
500.500000	90000.000000	75530.282606	118.767359	24.488684	1
750.250000	10000.000000	75530.282606	183.232985	5.300117	1
750.250000	30000.000000	75530.282606	180.531769	14.661216	1
750.250000	50000.000000	75530.282606	179.228594	22.851786	1
750.250000	70000.000000	75530.282606	178.493712	30.147164	1
750.250000	90000.000000	75530.282606	178.032390	36.708561	1
1000.000000	10000.000000	75530.282606	244.229236	7.064468	1
1000.000000	30000.000000	75530.282606	240.628816	19.541774	1
1000.000000	50000.000000	75530.282606	238.891828	30.458895	1
1000.000000	70000.000000	75530.282606	237.912312	40.182825	1
1000.000000	90000.000000	75530.282606	237.297421	48.928439	1
1.000000	10000.000000	122906.698439	0.389866	0.012905	1
1.000000	30000.000000	122906.698439	0.386204	0.035726	1
1.000000	50000.000000	122906.698439	0.384501	0.055558	1
1.000000	70000.000000	122906.698439	0.383560	0.073050	1
1.000000	90000.000000	122906.698439	0.382977	0.088625	1
250.750000	10000.000000	122906.698439	97.758953	3.235905	1
250.750000	30000.000000	122906.698439	96.840559	8.958410	1
250.750000	50000.000000	122906.698439	96.413599	13.931120	1
250.750000	70000.000000	122906.698439	96.177760	18.317168	1
250.750000	90000.000000	122906.698439	96.031509	22.222605	1
500.500000	10000.000000	122906.698439	195.128039	6.458906	1
500.500000	30000.000000	122906.698439	193.294914	17.881093	1
500.500000	50000.000000	122906.698439	192.442697	27.806683	1
500.500000	70000.000000	122906.698439	191.971960	36.561286	1
500.500000	90000.000000	122906.698439	191.680041	44.356585	1
750.250000	10000.000000	122906.698439	292.497126	9.681906	1
750.250000	30000.000000	122906.698439	289.749269	26.803776	1
750.250000	50000.000000	122906.698439	288.471795	41.682245	1
750.250000	70000.000000	122906.698439	287.766161	54.805404	1
750.250000	90000.000000	122906.698439	287.328573	66.490566	1
1000.000000	10000.000000	122906.698439	389.866212	12.904907	1
1000.000000	30000.000000	122906.698439	386.203624	35.726459	1
1000.000000	50000.000000	122906.698439	384.500893	55.557808	1
1000.000000	70000.000000	122906.698439	383.560361	73.049523	1
1000.000000	90000.000000	122906.698439	382.977104	88.624546	1
1.000000	10000.000000	200000.000000	0.626950	0.023011	1
1.000000	30000.000000	200000.000000	0.623251	0.063638	1
